Name,Undergrad School,Graduate School,Current Company,Current Title,Previous Companies,Previous Titles,Linkedin,EXIT,FOUNDER,STARTUP,UNDERGRAD,GRADUATE,COMPANY,SENIORITY,EXPERTISE,feature_vector
Shubham Bansal,,EPFL,Leap Club,Co-Founder & CEO,"['Discovergy GmbH', 'Impactpreneurs', 'NEC Europe -  Smart Energy Research Group', 'Energy BPT Group - EPFL', 'Enerwhere', 'Selco India', 'Enactus IIT Delhi']","['Data Scientist', 'Co-Founder', 'Graduate Researcher', 'Co-founder & Event Manager', 'Analyst- Decentralized photovoltaics', 'Solar Product Development Intern', 'Coordinator']",https://www.linkedin.com/in/shubhambansal91,0,2,2,1,1,1,1,3,[1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 1 0 0 1 0]
Divish Gupta,,,Swadesi Way,Chief Executive Officer,"['Talam', 'Digital Green', 'SELCO Foundation']","['Core Team Member', 'Product Designer', 'Summer Intern']",https://www.linkedin.com/in/divish-gupta,0,3,2,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 1 0]
Rituraj Y.,Columbia Business School,Columbia Business School,Rejoy Health,Co-Founder,['Facebook'],['Software Engineer'],https://www.linkedin.com/in/rituraj0,0,1,3,1,1,1,1,3,[1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1]
Ritu Ranjna,Tezpur University,Imperial College London,Rejoy Health,Co-Founder,['BIK'],['Software Engineer'],https://www.linkedin.com/in/rituranjna,0,1,3,1,1,1,1,3,[1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1]
Tim Hall,The University of Queensland,,GreaseBoss,Co-Founder & Co-CEO,"['Ocean Rovers', 'Toowoomba Regional Council', 'Waitui Basecamp', 'HeliMods', 'desu Designer Homes', 'Arrow Energy Pty Ltd', 'Bechtel Corporation', 'Bechtel Corporation']","['Founder', 'Project Manager - Digital Two Way Radio Upgrade Project', 'Founder & Director', 'Production Manager', 'Operations Manager', 'Site Engineer', 'Mechanical/Piping Field Engineer', 'Undergraduate Engineer']",https://www.linkedin.com/in/timothyhall87,0,1,1,1,0,1,2,3,[1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 1 0 0]
Sam Gichuru,,,Kidato Grow,Chief Executive Officer,['Kuhustle'],['Chief Executive Officer'],https://www.linkedin.com/in/samgichuru,0,3,3,1,0,1,3,1,[1 0 0 1 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 0 0 1 0 0 1]
Abel Mengistu,,,FlutterFlow,Cofounder,"['Taste Inc.', 'Google', 'Google', 'Shambaugh & Son LP']","['Cofounder', 'Senior Software Engineer - Google ATAP & Hardware', 'Senior Software Engineer - Google Maps', 'Software Engineer']",https://www.linkedin.com/in/asmengistu,0,1,3,1,0,2,2,3,[1 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 1]
Alex Greaves,Stanford University,Stanford University,FlutterFlow,Co-Founder,"['Taste Inc.', 'Google', 'Stanford Vision and Neurodevelopment Lab', 'Trove News', 'Shocase']","['Co-Founder', 'Senior Software Engineer', 'Researcher and Data Analyst', 'Software Engineering Intern', 'Software Engineering Intern']",https://www.linkedin.com/in/asgreaves,0,2,3,1,1,2,2,3,[1 0 0 0 1 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0 0 1 0 0 0 1]
Julio Andrés Guzmán,The University of Chicago Booth School of Business,The University of Chicago Booth School of Business,AgendaPro,"Co-Founder, CEO","['AgendaPro', 'Bioasepsiscorp ', 'University of Chicago Booth School of Business', 'Fundación Incide', 'Consorcio', 'Consorcio', 'Consorcio', 'Ultramar Agencia Maritima Ltda.', 'LAN Airlines']","['Co-Founder, CMO & CCO', 'CEO', 'MBA Candidate', 'Co-Founder , Executive & Board Member', 'Jefe de Renta Variable Internacional y Activos Alternativos', 'Ingeniero Senior de Estudios Financieros', 'Ingeniero de Estudios Financieros', 'Ingeniero de Proyectos', 'Practicante']",https://www.linkedin.com/in/julioagg,0,3,3,1,1,1,3,1,[1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 0 0 1 0 0 1]
Sebastián Hevia Ovalle,,,AgendaPro (YC W21),CTO,['LATAM Airlines'],['Software Engineering Internship'],https://www.linkedin.com/in/sebastian-hevia-ovalle,0,1,1,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0]
Nicolás Rossi,,,AgendaPro,Chief Product officer,"['AgendaPro', 'Consorcio', 'Infosys Technologies Ltd', 'Pricing UC']","['CEO & Co-founder', 'Ingeniero de Estudios Financieros', 'Intership', 'Colaborador']",https://www.linkedin.com/in/nicolas-rossi-brotfeld,0,3,3,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Matías Ulloa,,,AgendaPro,Co-Founder & CRO,['Hendaya Grupo Claro'],['Jefe de Proyectos'],https://www.linkedin.com/in/matías-ulloa-11b21640,0,3,3,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Hassan Khajeh-Hosseini,Robert Gordon University,The University of Edinburgh,Infracost,Co-Founder and CEO ,"['AbarCloud', 'RightScale', 'PlanForCloud', 'Accenture']","['Co-Founder', 'Product Manager', 'Co-Founder - Cloud Computing - PlanForCloud', 'Team Lead']",https://www.linkedin.com/in/hassanhosseini,1,3,3,1,1,1,1,3,[1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0 0 1 0 0 1]
Ali Khajeh-Hosseini,Robert Gordon University,University of St Andrews,Infracost,Co-Founder,"['AbarCloud', 'RightScale', 'ShopForCloud', 'Aquidata Excel Ltd', 'The Robert Gordon University', 'AceJS.com']","['Co-Founder - acquired by Snapp', 'Software Development Director', 'Co-Founder - acquired by RightScale', 'Software Engineer', 'Carnegie Scholarship Research Project', 'Creator of AceJS.com']",https://www.linkedin.com/in/alikhajeh1,2,3,3,1,1,1,2,3,[1 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 0 0 1 0 0 0 1 0 0 1]
Alistair Scott,University of St Andrews,,Infracost,Co-founder,"['AbarCloud', 'RightScale', 'Opera Software']","['Co-founder', 'Senior Software Engineer', 'Quality Assurance Summer Intern']",https://www.linkedin.com/in/aiscott,2,3,3,1,0,1,2,3,[1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 1 0 0 0 1 0 0 1]
Pranav Raj S,,,Chatwoot,Co-Founder & CEO,"['Maxwell', 'BigBinary', 'Tracxn', 'Sensomate Systems', 'EY']","['Senior Software Consultant', 'Senior Software Engineer', 'Senior Software Engineer', 'Software Developer', 'Technical Intern , Innovation']",https://www.linkedin.com/in/pranavrajs,0,3,3,1,0,1,2,3,[1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
Sojan Jose,,,Chatwoot,Co-Founder,"['Vineti', 'BigBinary', 'Activate Care', 'Marketfox', 'Freshworks Inc. (formerly Freshdesk)', 'Pepalo', 'Freelance', 'Foober', 'Techomag']","['Senior Software Engineering Consultant', 'Senior Software Engineer', 'Senior Software Engineering Consultant', 'Co-Founder', 'Full Stack Developer', 'Founder', 'Full Stack Developer & Designer', 'Founder, CTO', 'Founder']",https://www.linkedin.com/in/sojanofficial,0,3,3,1,0,1,2,3,[1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
GERARDO BRIONES,Massachusetts Institute of Technology,Massachusetts Institute of Technology,Pagaloop,Founder & CEO,"['RH Total', 'Promogroup']","['Founder & CEO', 'Founder & CEO']",https://www.linkedin.com/in/gbriones,0,3,3,3,3,1,1,1,[0 0 1 0 0 0 1 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Carlos Cruz,EGADE Business School del Tecnológico de Monterrey,EGADE Business School del Tecnológico de Monterrey,Ontop,Vice President of Technology,"['Pagaloop', 'Yave', 'SOMOS', 'Códice', 'Códice', 'Clear Channel Outdoor', 'Tiburon Software, s.a. de c.v.', 'Ficachi y Asociados, S.C.']","['Chief Technology Officer (YC W21)', 'Chief Technology Officer', 'Co-founder and Chief Technology Officer', 'Engineering Manager', 'Tech Lead', 'IT Coordinator & Tech Lead SmartBike Division', 'IT Specialist', 'Software Engineer']",https://www.linkedin.com/in/carlos--cruz,0,2,3,1,1,1,1,3,[1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 1 0 0 0 1]
Sarah Toukan,Y Combinator,,Ziina,Co-Founder and Chief Product Officer,"['Property.Works', 'Ferdos', 'Schlumberger', 'Schlumberger']","['Client Success Manager', 'Co-founder and Chief Product Officer', 'Mechanical Engineering Intern', 'Mechanical Engineering Intern']",https://www.linkedin.com/in/sarah-toukan-7821751a,0,2,3,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 1 0 0 0 1]
Andrew Gold,University of Wisconsin-Madison,,Ziina زينة,Co-founder | Head of Engineering,"['Coinbase', 'Distributed Systems (acq. Coinbase)', 'Apple']","['Software Engineer', 'Software Engineer', 'Software Engineer']",https://www.linkedin.com/in/andrew-gold-b0509662,0,1,3,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1]
Patrick Friday,Copenhagen Business Academy,,Alokai,CEO & Co-Founder,"['Divante', 'Droids On Roids - Android & iOS Mobile Development', 'Traede', 'superberry.dk', 'Me-Mover', 'Cekura A/S', 'wouworld', 'Vivino', 'Copenhagen Marriott']","['Head Of Mobile Commerce', 'Business Developer', 'Sales Director', 'CEO & Founder', 'Head of Sales', 'Account Manager', 'Business Developer', 'Business Development Intern', 'B2B Sales Executive']",https://www.linkedin.com/in/fridaypwa,0,1,3,1,0,1,3,1,[1 0 0 1 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0 0 1]
Filip Rakowski,Y Combinator,,Alokai (previously Vue Storefront),Co-founder & CTO,['Divante'],['Software Engineer'],https://www.linkedin.com/in/filip-rakowski-a43671129,0,3,3,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
Bart Roszkowski,Y Combinator,,Alokai (previously Vue Storefront),Co-Founder,"['Punkta', 'Punkta', 'Nexto.pl', 'FW Ambasador Sp. z o.o.', 'C M S Cameron McKenna']","['Supervisory Board Member', 'CEO & COO, co-founder', 'CEO & COO, founder', 'Publisher', 'Law Internship']",https://www.linkedin.com/in/roszkowski,1,3,3,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0 0 1 0 0 1]
Dheeraj Mundhra,,,Zealth-AI,Co-Founder & CTO,"['Y Combinator', 'Antler', 'Entrepreneur First', 'SigTuple', 'SigTuple', 'SigTuple', 'TinyOwl', 'American Express', 'MPI-CBG - Max Planck Institute of Molecular Cell Biology and Genetics', 'The University of Auckland', 'Indian Statistical Instiute, Kolkata', 'International Institute of Information Technology, Hyderabad']","['Entrepreneur', 'Entrepreneur', 'Founder in residence (EFSG6)', 'Staff Computer Scientist / Sr. Manager - Data Science', 'Lead Computer Scientist', 'Senior Computer Scientist', 'Data Scientist', 'Analyst', 'Research Intern', 'Research Assistant', 'Intern', 'Intern']",https://www.linkedin.com/in/dmundhra,0,3,3,1,0,1,2,1,[1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Nicolas Knockaert,,Columbia University,Houm,Co-Founder & COO,"['Coihue Arquitectura y Construcción', 'Columbia University in the City of New York', 'EuroAmerica', 'Grupo Patio', 'Centro Empleo y Emprendimiento, Municipalidad de Lo Barnechea', 'Octantis', 'Gerens Capital']","['Co-Founder', 'M.S. in Real Estate Development, Class of 2015', 'Portfolio Manager Real Estate Investments', 'Acquisition Manager', 'Jefe Departamento', 'Entrepreneurial Trainer', 'Professional Practice']",https://www.linkedin.com/in/nicolasknockaert,0,3,3,1,1,1,1,1,[1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
"Abdulhamid ""AB"" Hassan",,,Mono,Founder & CEO,[],[],https://www.linkedin.com/in/ijbkid,0,1,1,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Prakhar  Singh,,,Mono Inc,"Co-Founder, CTO","['Voyance', 'OyaPayME Limited', 'Hyphen']","['Full Stack Engineer', 'Software Engineer', 'Head Of Engineering']",https://www.linkedin.com/in/prakharsgh,0,1,2,1,0,1,2,3,[1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 1 0]
Santiago Morales Prado,,Tecnológico de Monterrey,Morada Uno,Founder | CEO,"['Loft', 'Bain & Company', 'Bain & Company', 'Bain & Company', 'Chariot', 'Chariot', 'INDUSTRIAS OSMOSISTEMAS, S.A. DE C.V.', 'Bain & Company', 'Bain & Company', 'Bain & Company']","['Sales & Operations | Loft Mexico', 'Senior Manager', 'Manager', 'Consultant', 'International Launch Manager', 'Summer Associate - Operations and Sales', 'Sales Operations', 'Consultant', 'Senior Associate Consultant', 'Associate Consultant']",https://www.linkedin.com/in/smoralesprado,0,1,3,1,1,1,2,1,[1 0 0 0 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 0 0 1]
Diego Llano,Stanford University Graduate School of Business,Stanford University Graduate School of Business,Morada Uno,Founder,"['Loft', 'Greystar', 'QIC', 'Grupo MRP', 'Grupo MRP']","['Data & Portfolio', 'Development Associate', 'Global Infrastructure Associate', 'Senior Development Analyst', 'Construction Manager']",https://www.linkedin.com/in/diego-llano-salas,0,3,3,1,1,1,2,1,[1 0 0 0 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Alan Karpovsky,Instituto Tecnológico de Buenos Aires,Instituto Tecnológico de Buenos Aires,Mendel,Co-Founder,"[""Entrepreneurs'\u200b Organization"", 'Innovid', 'Herolens (Part of Innovid)', 'Chabad Young Professionals International', 'Streema', 'Myriad Group AG', 'Club Trama', 'ITBA']","['Board Member', 'Vice President of Omni-channel Solutions', 'Co-Founder (exited through acquisition)', 'Director', 'Content Development & Customer Manager', 'Data Insight Analyst (Services Growth)', 'Co-Director Entrepreneurship Club', 'Software Developer (Intern)']",https://www.linkedin.com/in/alankarpovsky,1,3,3,1,1,1,2,1,[1 0 0 0 1 0 0 1 0 0 0 1 0 1 0 0 0 1 0 0 0 0 1 0 0 1]
Alejandro Zecler,ORT Argentina,,Mendel,Co-Founder,['Zetech - A company in Visma'],['Partner & Regional Director Of Business Development until Zetech was acquired by Visma'],https://www.linkedin.com/in/alejandrozecler,1,3,3,1,0,1,2,1,[1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 0 0 0 1 0 0 1]
Jaime Abella Alvarez,,,Ontop,Co-Founder & CTO,"['Gentemovil.', 'Instituto Geográfico Agustín Codazzi (IGAC)', 'Procalculo Prosis S.A.', 'Universidad del Magdalena', 'Universidad del Magdalena']","['Founder & CEO', 'Consultor SIG', 'Ingeniero de Proyectos', 'Ingeniero de software', 'Administrador de sistemas']",https://www.linkedin.com/in/jaime-abella,0,1,1,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Julian Torres Gomez,Universidad de Los Andes,,Ontop,Co-Founder & COO,"['Fitpal.', 'inQlab', 'Boyden global executive search', 'DADA Conservation', 'Linka Group', 'Linka Group', 'Visit Colombia Tours']","['CEO & Founder', 'Entrepreneur In Residence', 'Researcher / Project and Quality Assurance Coordinator', 'Co-Founder', 'Project Manager', 'Market Analyst', 'Co-Founder']",https://www.linkedin.com/in/juliantorresgomez,1,3,3,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0 0 1 0 0 1]
Venkat Sakamuri,SSN College of Engineering,Carnegie Mellon University,Stayflexi,"Co-Founder, CEO",['Oracle'],['Senior Member Of Technical Staff'],https://www.linkedin.com/in/venkatsakamuri,0,3,3,1,1,1,2,1,[1 0 0 0 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Preetam Shetty,,Cornell University,Stayflexi,"Co-Founder, CTO","['Y Combinator', 'Oracle', 'Oracle']","['YC Founder Winter 2021', 'Senior Software Engineer', 'Software Engineer']",https://www.linkedin.com/in/preetam-shetty-890202178,0,1,2,1,1,1,2,3,[1 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 1 0]
Krishna Sasank T.,Indian Institute Of Information Technology Allahabad ,Cornell University,Stayflexi,Co-Founder and CIO,"['Y Combinator', 'Oracle']","['YCombinator Winter 2021 Batch', 'Senior Software Engineer']",https://www.linkedin.com/in/sasank-stayflexi,0,1,2,1,1,1,2,3,[1 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 1 0]
Enoch Ko,,,Soraban,Founder/CEO,"['Soraban', 'AppOmni', 'Various Startups & Companies', 'LocBox', 'SellAway']","['Founder', 'Frontend Engineering', 'Software Engineering Consulting', 'Engineering', 'Founder']",https://www.linkedin.com/in/koenoch,0,3,3,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
Michael Shuffett,,,Compose AI,Founder / CEO,"['The Boston Consulting Group (BCG)', 'The Walt Disney Company', 'Amazon', 'Intelligence Advanced Research Projects Activity (IARPA)', 'OhMyGov!', 'Amazon', 'The Washington Post', 'Virginia Tech']","['Guest Expert Consultant', 'Senior Analytics Engineer', 'Software Developer Engineer', 'Researcher', 'Software Developer', 'Software Development Engineering Intern', 'IT Intern', 'Researcher']",https://www.linkedin.com/in/mshuffett,0,3,3,1,0,1,2,3,[1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
Wilson Mitchell,Virginia Tech,,Compose AI,Co-Founder,"['Coursebase, Inc.', 'Amazon', 'Amazon', 'Amazon', 'The Washington Post']","['Software Engineer', 'Software Development Engineer', 'SDE Intern', 'SDE Intern', 'I.T. Intern in Mobile']",https://www.linkedin.com/in/wilsonmitchell,0,1,3,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1]
Laila Abudahi,Al-Azhar University-Gaza,University of Washington,Manara,Co-Founder and President,"['NVIDIA', 'NVIDIA', 'Palo Alto Networks', 'Plugable Technologies', 'PITA', 'UNRWA', 'MOTION', 'Al-Azhar University-Gaza', 'Fusion Co.', 'Microsoft']","['Senior System Software Engineer', 'System Software Engineer  ', 'Dataplane Software Engineer', 'Firmware Engineer Intern', 'ICT Program Officer', 'ERP Project Associate', 'Founder', 'Teaching Assistant', 'Intern', 'Intern']",https://www.linkedin.com/in/lailaabudahi,0,1,2,1,1,1,2,3,[1 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 1 0]
Michael Lee,Y Combinator,,Biodock (YC W21),"Cofounder, CEO",['Stanford University School of Medicine'],"['Deep Learning Researcher, Baxter Laboratory']",https://www.linkedin.com/in/mike21,0,0,1,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
"Nurlybek Mursaliyev, PhD",James Madison University,Stanford University,Biodock Inc.,Co-Founder,"['Stanford University', 'Stanford University', 'Stanford University', 'Kazakh Student Union at Stanford', 'Smartlens', 'James Madison University']","['PhD ', 'Developmental Biology, Teaching Assistant', 'Cell and Molecular Biology Laborotory, Teaching Assistant', 'President', 'Cofounder', 'Characterization of catalytically inactive β-amylase (BAM9) from Arabidopsis']",https://www.linkedin.com/in/nurlybek,0,2,3,1,1,1,1,1,[1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 1 0 0 0 1]
Pawan Gupta,Massachusetts Institute of Technology,Massachusetts Institute of Technology,Betterhalf,Cofounder and CEO,"['TigerConnect', 'Layer', 'Twitter', 'Yik Yak, Inc.', 'Twnel, Inc.', '微信企業推廣 WeChat Marketing', 'Snapchat, Inc.', 'Apollo Hospitals']","['Product Manager', 'Product Marketing Manager', 'Growth Research at MIT (Branding Course)', 'Independent Research at MIT', 'Product Management Intern', 'ROI Research on WeChat product feature', 'Independent Research at MIT', 'Product Operations Manager']",https://www.linkedin.com/in/pguptasloan,1,3,3,3,3,1,1,3,[0 0 1 0 0 0 1 1 0 0 1 0 0 0 0 1 0 1 0 0 0 0 1 0 0 1]
Rahul Namdev,,International Institute of Information Technology Hyderabad (IIITH),Betterhalf.ai,Cofounder and CPTO,"['Betterhalf.ai', 'InnoPark', 'Massachusetts Institute of Technology (MIT)', 'InnoPark', 'IIIT Hyderabad']","['Cofounder and CTO', 'Technical Subject Matter Expert', 'Masters in Science Student', 'Technical Consultant', 'Dual Degree (B.Tech and M.S) for Electronics and Communication']",https://www.linkedin.com/in/rahulnamdev,0,3,3,1,1,1,1,1,[1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Ivan Tsarynny,,,Feroot,CEO & Co-founder,"['PostBeyond Inc.', 'PostBeyond', 'PostBeyond', 'Ardeo Logic', 'Ministry of Government Services', 'Ministry of Government Services', 'Ministry of Government Services', 'G.T. Inc', 'Maple Leaf Foods Inc', 'Ministry of Government Services', 'Empire Life', 'Brainhunter', 'Empire Financial Group', 'Peel District School Board', 'Empire Financial', 'Sun Microsystems', 'CGI', 'Bank of Montreal', 'Ministry of Finance, Government of Ontario', 'Genesis Microchip', 'ClientLogic', 'ClientLogic']","['Board Member', 'CVO and Co-Founder', 'CEO & Co-Founder', 'Founder', 'Sr. Architect', 'Project - CTS Collaboration Tools Server WebPortal Maturity, Sr. Technology Architect', 'Project - CTS Collaboration Tools Server WebPortal Virtualization, Sr. Technology Architect', 'Founder', 'Project - Solutions Architecture', 'Project - Service Datacenter Consolidation, Sr. Technology Architect', 'Project - Infrastructure Migration, Architect', 'Project - Infrastructure Migration, Architect', 'Project - Infrastructure Migration, Architect', 'Project - Infrastructure Architectutre, Architect', 'Project - Infrastructure Migration, Architect', 'Project - Thin Client Technology Architect', 'Project - Senior Messaging Analyst', 'Project - Senior Messaging Analyst', 'Project - Enterprise Email Infrastructure Migration', 'IT - Network Support Analyst', 'Level Two Support - Team Lead', 'Level One Support']",https://www.linkedin.com/in/ivantsarynny,0,3,3,1,0,1,2,1,[1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Vitaliy Lim,Eurasian National University,University of Waterloo,Feroot,Founder & CTO,"['EagleBay Financial Corporation', 'Ericon inc.']","['Web Portal Consultant', 'Web developer']",https://www.linkedin.com/in/vitaliylim,0,0,1,1,1,1,1,1,[1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Gavin T.,Y Combinator,,Phoenix (YC W21),Founder / Co-CEO,"['Apply Digital', 'MetaLab', 'TouchBistro', 'Various Companies']","['Senior Software Engineer', 'Front-End Developer', 'Front-End Developer', 'Full-Stack Developer / Designer / Instructor ']",https://www.linkedin.com/in/gavinathompson,0,1,2,1,0,1,2,3,[1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 1 0]
Kevin Bache,Y Combinator,,Phoenix (YC W21),Founder/Co-CEO ,"['Medistream Health Media', 'Therefore Interactive', 'Encore', 'Gamewear Int.']","['Founder', 'Software Developer', 'Software Developer', 'Apparel Designer']",https://www.linkedin.com/in/kevinbache,0,1,2,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0 1 0]
Dheeraj Jain,Bayes Business School,Bayes Business School,Redcliffe Labs,Founder and CEO,['The Man Company'],"['Lead Investor, Exited to FMCG Giant (Emami)']",https://www.linkedin.com/in/dheeraj-jain-4961352,2,3,3,1,1,1,1,1,[1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 1 0 0 0 1 0 0 1]
Aditya Kandoi,"Management Development Institute, Gurgaon","Management Development Institute, Gurgaon",Redcliffe Labs,Founder,"['Healthtech ', 'Barclays', 'American Express', 'J.P. Morgan']","['Entrepreneur', 'Manager', 'Assistant Manager', 'Associate']",https://www.linkedin.com/in/adityakandoi,0,3,3,1,1,1,1,1,[1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Brent Wadas,Arizona State University,Georgetown University,BotBuilt,CEO,['US Army'],['Assistant (to the) Regional Manager'],https://www.linkedin.com/in/brentwadas,0,0,1,1,1,1,1,1,[1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Barrett Ames,Cornell University,,BotBuilt,Co-Founder,"['Realtime Robotics, Inc.', 'Toyota Research Institute', 'TRACLabs Inc', 'Talos', 'Oceaneering Space Systems', 'MIN3', 'University at Buffalo']","['Research Scientist Intern', 'Intern', 'Robotics Engineer', 'Founder/Managing Director', 'Software Engineer', 'Founder/Chief Software Engineer', 'Research Programmer']",https://www.linkedin.com/in/cbames,0,2,2,1,0,1,2,3,[1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 0 1 0 0 1 0]
Colin Devine,University of Notre Dame,Duke University,BotBuilt,Co-Founder and COO ,"['Duke University', 'Yale Young Global Scholars', 'Bulldog Tutors', 'University of Notre Dame']","['Graduate Research And Teaching Assistant', 'Lead Instructor', 'Academic Tutor', 'Templeton Fellow']",https://www.linkedin.com/in/colin-devine-2b500b1aa,0,0,1,1,1,1,1,1,[1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Arjun V Paul ..,INSEAD,INSEAD,Zoko (YC W21),CEO / Co-Founder,"['Convocomm Software Private Limited', 'Hilti', 'Flatiron Construction']","['CEO / Co-Founder', 'Global Product Manager', 'Engineer']",https://www.linkedin.com/in/arjunvpaul,0,3,3,1,1,1,1,3,[1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
Aromal Sivadasan,National Institute of Technology Calicut,Coventry University,Zoko (YC W21),CTO / Co-Founder,"['Convocomm Software Pvt Ltd', 'Infosys', 'Infosys', 'Infosys', 'Infosys']","['CTO / Co-Founder', 'Project Manager', 'Technology Lead', 'Programmer Analyst', 'Software Engineer']",https://www.linkedin.com/in/aromal-sivadasan-b70676b,0,3,3,1,1,1,1,3,[1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
