Name,Undergrad School,Graduate School,Current Company,Current Title,Previous Companies,Previous Titles,Linkedin,EXIT,FOUNDER,STARTUP,UNDERGRAD,GRADUATE,COMPANY,SENIORITY,EXPERTISE,feature_vector
Keenan D. Williams,Y Combinator,,REZI,"Co-Founder, President & Head Of CRE","['Auction.com', 'Torchlight Investors', 'CBRE', 'CB Richard Ellis', 'Barclays Capital', 'JPMorgan Chase', 'Northern Trust']","['AVP & Regional Sales Lead - Commercial Real Estate Group', 'Loan Origination and Acquisitions Associate', 'Financial Analyst - Debt & Equity Finance Group', 'Wheel Program Associate', 'Summer Analyst, Credit Sales', 'Summer Analyst, FX Sales / Equity Sales', 'Summer Analyst, Fixed Income Sales']",https://www.linkedin.com/in/keenan-d-williams-4a4a08b,0,1,2,1,0,1,3,1,[1 0 0 1 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0 1 0]
Sean Mitchell,Florida Agricultural and Mechanical University,,REZI,"Co-Founder, Chairman & CEO","['Corbin Capital Partners', 'JP Morgan']","['Senior Research Analyst', 'Fixed Income Trader']",https://www.linkedin.com/in/seanfmitchell,0,0,1,1,0,1,2,1,[1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Harsh Yadav,,Rutgers University,Rezi.co,Co-Founder & CTO at REZI,"['Torrential Inc', 'Torrential Inc', 'Consumer Reports', 'Consumer Reports', 'Consumer Reports', 'SC&I, Rutgers University, New Brunswick', 'Rutgers University', 'BBE, New York', 'Campus Information Services, Rutgers University, New Brunswick, NJ', 'Ericsson India Pvt. Ltd, Gurgaon, India', 'R&D, Broadcasting Corporation of India, New Delhi, India']","['Director/VP of Engineering', 'Senior Software Enginner', 'Senior Software Engineer', 'Software Engineer', 'Database Developer', 'Application and Database Developer', 'Research Assistant', 'Software Engineer Intern', 'Technology Analyst', 'Intern', 'Intern']",https://www.linkedin.com/in/yadav-harsh,0,1,2,1,1,1,3,3,[1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1 0]
Yoram Harth MD,,,MDalgorithms,"Cofounder, Chief Medical Officer","['EndyMed Medical Ltd.', 'CureLight']","['Cofounder, Chief Medical Officer', 'Cofounder, Chief Medical Officer']",https://www.linkedin.com/in/yoram-harth-md-5413461,0,3,3,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Oded Harth,,,MDalgorithms,CEO,"['Opinya', 'Israeli Military Intelligence - Unit 8200', 'Freelance (Self employed)']","['Ruby on Rails Engineer', 'Big Data Analyst Researcher', 'Ruby on Rails Engineer']",https://www.linkedin.com/in/odedharth,0,3,3,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
Michael Wasser,University of Maryland,,BloomAPI,Chief Executive Officer,"['Healthcare Technology Services', 'HealthSherpa', 'Apptio', 'Raveld', 'ElasticBox', 'DynamicOps', 'Microsoft']","['Chief Executive Officer', 'Co-Founder', 'Cloud Architect', 'Chief Executive Officer', 'Chief Operating Officer', 'Software Developer / Architect', 'Program Manager']",https://www.linkedin.com/in/michaelwasser,0,3,3,2,0,1,3,1,[0 1 0 1 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 0 0 1 0 0 1]
Heather Milone,University of South Florida,,Accelerator Coaching,Business Development Consultant,"['BloomText', 'Prolifics', 'Prolifics', 'Prolifics']","['EVP of Business Development & Partner    (YCombinator W17)', 'Account Executive', 'Inside Sales Manager', 'Business Development Manager']",https://www.linkedin.com/in/heathermilone,0,1,2,1,0,1,3,1,[1 0 0 1 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0 1 0]
Whitney Gaynor,,,Sinovia Technologies,"President, Co-Founder","['Nanosys', 'Stanford University', 'Stanford University', 'Massachusetts Institute of Technology', 'Massachusetts Institute of Technology', 'Nanomix']","['Optics Engineer', 'Ph. D. Candidate, Peumans Research Group', 'Teaching Assistant, Department of Materials Science and Engineering', 'Undergraduate Researcher, Rubner Group, Center for Materials Science and Engineering', 'Tutor, Introduction to Materials Science and Engineering', 'Summer Research Intern']",https://www.linkedin.com/in/whitney-gaynor-72015031,0,1,2,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0]
George Burkhard,Yale University,,Sinovia Technologies,CTO,"['McGehee Lab, Stanford', 'ASC 2003/NASC 2005']","['Graduate Student', 'Yale Solar Car']",https://www.linkedin.com/in/george-burkhard-a396022,0,0,1,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Connor Zwick,,,Speak,CEO,"['Chegg Inc.', 'coco controller', 'Flashcards+ (acquired by Chegg)', 'Envato']","['Advisor', 'CEO', 'Founder/CEO', 'Freelance Blogger']",https://www.linkedin.com/in/connorzwick,1,3,3,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0 0 1 0 0 1]
Andrew Hsu,University of Washington,Stanford University,Speak,Cofounder & CTO,"['Thiel Fellowship', 'Stanford University']","['Thiel Fellow', 'Neuroscience PhD program']",https://www.linkedin.com/in/adhsu,0,1,1,2,1,1,1,1,[0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Ifeanyi okonkwo,,,TIZETI Inc.,Co-Founder & Chief Operating Officer ,"['BlackBerry', 'TertiaryDNS Limited', 'Vertex Data Science', 'eircom']","['Training Manager (West Africa)', 'Training Executive', 'Customer Service Advisor (Supervisor)', 'Customer Support/Product Training']",https://www.linkedin.com/in/ifeanyi-okonkwo-a5005429,0,1,2,1,0,1,3,3,[1 0 0 1 0 0 0 1 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1 0]
Natalie Abeysena,Western University,Harvard Graduate School of Education,ScopeAI,Co-Founder  & CEO,"['Google', 'ALLVP | Antoni & Lelo de Larrea Venture Partners', 'Intel Education', 'Western University', 'CAST- Center for Applied Special Technology', 'Western University']","['UX Researcher', 'Graduate Research Intern', 'Strategy & Product Development Intern', 'Research Analyst', 'Research Scientist Intern', 'Research Assistant']",https://www.linkedin.com/in/natalieabeysena,0,3,3,1,1,2,1,3,[1 0 0 0 1 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
Luciano Arango,,,ScopeAI,Co-Founder & CTO,"['LinkedIn', 'Harvard University', 'CODE2040', 'Kleiner Perkins Caufield & Byers', 'Harvard School of Engineering and Applied Sciences', 'Harvard University Extension School']","['Software Engineer', 'Teaching Fellow CS50', '2015 CODE2040 Fellow', '2015 KPCB Engineering Fellow', 'Teaching Fellow for CS 171', 'Teaching Fellow CS50 edx']",https://www.linkedin.com/in/whosluciano,0,3,3,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
Hadar Weiss,Tel Aviv University,,Peer5,Co-Founder and CEO,"['Office of the Prime Minister of Israel', 'Office of the Prime Minister of Israel', 'Tel Aviv University', 'Neocleus (acquired by Intel)', 'Simigon', 'Israeli Defense Forces']","['Cyber Security Manager', 'Software Engineer', 'Student, B.Sc', 'Linux System Developer', 'Software Developer', 'Softwar Developer']",https://www.linkedin.com/in/whadar,0,1,2,3,0,1,1,3,[0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0]
Shachar Zohar,,,Peer5,Co-Founder and CTO,"['Small World Analytics', 'idf', 'HIT Research', 'HIT Research']","['Algorithm engineer', 'project manager', 'Researcher', 'Research engineer']",https://www.linkedin.com/in/shachar-zohar-2356a72,0,1,2,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0]
Chhay Chhun,Harvard University,,KidPass,Co-Founder and Chief Technology Officer,"['The Economist', 'Time Out New York', 'Forbes Media LLC', 'Harvard University']","['Senior Developer & Core Committer', 'Drupal Developer', 'Head of Business Systems', 'Digital Media and Website Coordinator']",https://www.linkedin.com/in/chhay,2,3,3,1,0,1,2,1,[1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 0 1 0 0 0 1 0 0 1]
Aaron Kaufman,NYU Stern School of Business,NYU Stern School of Business,KidPass,Co-Founder and CFO / COO ,"['Shazam Entertainment', 'StrikeAd', 'Clickable', 'Security Growth Partners LCC', 'The Nielsen Company']","['Finance + Sales & Business Operations Lead', 'Finance and Operations', 'Business Operations and Sales Strategy', 'Associate - Venture Capital', 'Data and Research Analyst']",https://www.linkedin.com/in/aaronkaufman2,0,1,3,1,1,1,1,1,[1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0 0 1]
Solomon Liou,The Wharton School,The Wharton School,KidPass,Co-Founder & CEO,"['Parke New York', 'Clickable', 'Venture Capital', 'Harvard Club of Silicon Valley', 'Yahoo! HotJobs', 'eLife Technologies', 'Goldman Sachs']","['Founder', 'Vice President, Product', 'Various Roles', 'President', 'Product Manager', 'Co-Founder', 'Analyst']",https://www.linkedin.com/in/solomonliou,0,3,3,1,1,1,2,3,[1 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
Akshay Lal,"Indian Institute of Technology, Kharagpur",,Playment,Co-Founder,"['Flipkart', 'GE']","['Product', 'Intern']",https://www.linkedin.com/in/akshaykumarlal,2,3,3,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 0 0 1]
Ajinkya Malasane,"Indian Institute of Technology, Guwahati",,Playment,Co-Founder & Head of Business,"['Flipkart', 'Flipkart.com', 'Friedrich Miescher Laboratory of the Max Planck Society']","['Product', 'Category Business Analyst', 'Research Associate']",https://www.linkedin.com/in/ajinkya-malasane,0,3,3,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
Siddharth Mall,"Indian Institute of Technology, Kharagpur",,Playment,Cofounder | CEO,"['Flipkart', 'Flipkart']","['Senior Business Analyst, Product Management', 'Category Analyst, Business Development (Mobiles & Tablets, Marketplace)']",https://www.linkedin.com/in/siddharthmall05,0,1,3,1,0,1,2,3,[1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 1]
Aziz JAOUHARI,,,WaystoCap (Acquired),CTO & Co-Founder (YC W17),"['Rocket Internet SE', 'Rocket Internet SE', 'Rocket Internet SE', 'Rocket Internet AG']","['Head of Marketplaces - Africa', 'Business Analyst / PO / BO - Africa', 'Head of Content, Production, Design - Africa', 'Head of Content, Production, Design - North Africa']",https://www.linkedin.com/in/medaziz,0,0,2,1,0,1,2,3,[1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 1 0]
Anis Abdeddine,,Groupe IEA -,WaystoCap,CSO & Founder Backed by YC and others. World Economic Forum technology pioneer,['Banque Centrale Populaire - BCP'],"['Senior Manager, Business Developer Africa']",https://www.linkedin.com/in/anis-abdeddine-a9ab74113,0,3,2,1,1,1,2,1,[1 0 0 0 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 0 0 1 0 1 0]
"Niama El Bassunie, CFA",The University of Sheffield,The London School of Economics and Political Science (LSE),WaystoCap (Acquired),CEO & Founder,"['Guinea Invest', 'PricewaterhouseCoopers', 'PricewaterhouseCoopers']","['Investment Advisory.', 'Senior Associate', 'Associate']",https://www.linkedin.com/in/niama-el-bassunie-cfa-68821a9,2,3,3,1,1,1,2,1,[1 0 0 0 1 0 0 1 0 0 0 1 0 1 0 0 0 0 1 0 0 0 1 0 0 1]
Shreyas Nagdawane,,,SuprDaily,Founder,"['FunSnapper Photo Booth', 'ICICI Bank', 'iRunway India Private Limited']","['Co Founder', 'Manager, Corporate Banking', 'Associate']",https://www.linkedin.com/in/shreyasnag,0,3,3,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Mitch Lee,Northwestern University,,Penny,"Co-founder, CEO","['Clinkle', 'Pebble Tech', 'Boeing']","['Software Engineer', 'Software Developer', 'Stress Analyst']",https://www.linkedin.com/in/mitchjlee,0,1,2,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0]
Isaac Mosquera,,George Mason University,Armory.io,Chief Technology Officer (Acquired),"['ShareThis', 'ShareThis', 'ShareThis', 'Socialize, Inc', 'AppMakr', 'PointAbout Inc.', 'FamilyOven.com', 'Future', 'XM Satellite Radio', 'World Data Inc.']","['SVP of Engineering', 'VP Engineering, Data & Insights', 'Director, Publisher and Consumer Products', 'CTO & Co-Founder (Acquired)', 'CTO & Co-Founder (Acquired) ', 'CTO & Co-Founder (Acquired)', 'CTO / Co-Founder (Acquired)', 'Engineering Manager, Applications & Technology', 'Software Architect', 'Software Engineer']",https://www.linkedin.com/in/isaacmosquera,3,3,3,1,1,1,3,3,[1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0 1]
Ben Mappen,University of North Carolina at Chapel Hill,,Armory,Chief Product Officer,"['ShareThis', 'LeanLaunchLab', 'Techcofounder.com (acquired by CoFoundersLab)', 'Cadreon', 'Adara', 'Digital Air Strike', 'Knight Ridder Digital', 'Hue Restaurant and Lounge']","['Sr Director of Product, Data and Growth Products', 'Founder and CEO', 'Founder and CEO', 'Sr Product Manager', 'Sr Product Manager', 'Program Manager', 'Software Engineer', 'Founder / Owner']",https://www.linkedin.com/in/bmappen,1,3,3,1,0,1,2,3,[1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 0 1 0 0 1]
Ravi Balasubramanian,University of Pennsylvania,,Sandbox Banking,CEO and Co-founder,"['AlphaPack', 'Harvard Management Company', 'UBS Investment Bank', 'RBS Sempra Commodities', 'Barclays Capital', 'Lehman Brothers', 'Lehman Brothers']","['CEO & Co-Founder', 'Senior Associate, Commodities Internal Platform', 'FX Options Trader, G10 FX Derivatives', 'Associate, Commodity Investor Products', 'Analyst, Commodity Index Trading', 'Analyst, Commodity Index Trading', 'Summer Analyst, Equity Structured Volatility']",https://www.linkedin.com/in/ravibalasubramanian,0,2,3,3,0,1,2,3,[0 0 1 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 0 1 0 0 0 1]
Skye Isard,Tufts University,,Sandbox Banking,CTO & Co-Founder,"['AlphaPack', 'Harvard Management Company', 'Harvard Management Company', 'Harvard Management Company', 'MIT Computer Science and Artificial Intelligence Laboratory (CSAIL)']","['CTO & Co-Founder', 'Software Engineer — Senior Associate, Analytics', 'Software Engineer — Senior Associate, IT', 'Application Developer — Associate, IT', 'Web Application Developer']",https://www.linkedin.com/in/skyeisard,0,3,3,1,0,1,2,3,[1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
Arif Bhanji,Ivey Business School at Western University,,Fiix,Co-Founder & CEO,"['Y Combinator', 'Monitor Deloitte']","['Alumni - Core Program', 'Strategy Consultant']",https://www.linkedin.com/in/arif-bhanji,0,3,3,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Khallil Mangalji,Wilfrid Laurier University,,Fiix,Co-Founder & CTO,"['BitPesa', 'Facebook', 'Facebook', 'Apple', 'Pivotal Labs']","['Lead Designer', 'Frontend Engineer', 'Frontend Engineer', 'Software Engineer', 'Software Engineer']",https://www.linkedin.com/in/khallilmangalji,0,3,3,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
Zain Manji,University of Toronto,,Fiix (Acquired),Co-Founder & Chief Operating Officer,"['Y Combinator', 'Zeen Labs', 'Facebook', 'Instagram', 'Yelp', 'Google', 'Social Spark', 'BMO Financial Group', 'Pickering Tennis Academy', 'Kumon']","['Alumni', 'Founder', 'Software Engineer', 'Software Engineer', 'Software Engineer', 'Software Engineer', 'Director of Technology', 'Credit Risk Management & Internal Controls Analyst', 'Tennis Coach', 'Educational Tutor']",https://www.linkedin.com/in/zainmanji,1,3,3,3,0,2,2,3,[0 0 1 1 0 0 0 0 1 0 0 1 0 0 0 1 0 1 0 0 0 0 1 0 0 1]
Vince C. Ning,,,NABIS,Founder & CEO,"['Scaphold, Inc. (Acquired by Amazon)', 'Microsoft', 'Nostrajamus', 'Microsoft', 'OpenConcept Systems, Inc.', 'Pfizer', 'Bank Of Ningbo Co., Ltd']","['Co-Founder & COO', 'Software Engineer', 'Co-Founder', 'Software Developer Intern', 'Software Engineer Intern', 'Product Manager Intern', 'Private Banking Intern']",https://www.linkedin.com/in/vcning,2,3,3,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 0 0 1]
Michael Paris,University of Virginia,,Amazon Web Services,AWS AppSync,"['Scaphold.io', 'Microsoft', 'Microsoft', 'WillowTree Apps®, Inc.', 'Breit Drescher Imprevento and Walker, PC', 'Virginia Beach Lifesaving Service']","['Founder and CEO', 'Software Engineer', 'SDE Intern', 'Intern', 'Legal Aid', 'Lifeguard']",https://www.linkedin.com/in/michaelparis1,2,3,3,2,0,1,1,3,[0 1 0 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 0 0 1]
Robin Kim,Emory University - Goizueta Business School,,숨고 - Soomgo,Founder & CEO,"['Vanguard Ventures', 'RGP Korea(Yogiyo-Badaltong)', 'Merit Academic Consulting Group', 'Apgujung SAT Center', 'LG Electronics']","['Founder & CEO', 'Founder & CEO', 'Co-Founder & Director', 'Academic Consultant', 'Planning Group Associate']",https://www.linkedin.com/in/rhkim85,0,3,3,1,0,1,2,1,[1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Hannan H.,Technical University of Munich,,Alchemist Accelerator,Mentor,"['Tesla Motors', 'Accenture', 'Siemens', 'GE']","['Sr. Operations Analyst', 'Consulting Analyst', 'Engineer', 'Field-Engineer']",https://www.linkedin.com/in/hannanhappi,0,1,3,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1]
Fabian Blaicher,,,Shipamax,Chief Technology Officer & Co-founder,"['RWE Supply & Trading', 'Goldman Sachs', 'Nanyang Technological University', 'Xorentec']","['Gas, Oil & Chemicals', 'Derivatives', 'Automatic speech recognition researcher', 'Chief Technology Officer & Co-Founder']",https://www.linkedin.com/in/fabian-blaicher-86936120,0,3,3,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Jenna Brown,University of Bath,,Shipamax,CEO & Co-Founder,"['GoCardless (YC11)', 'Adzuna', 'RWE Trading', 'Lloyds Banking Group']","['Global Expansion Lead', 'Sales and Data', 'Applied Structuring / Coal Trading', 'Econometrics']",https://www.linkedin.com/in/jenna-brown-2539b716,0,3,3,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Sachin Bhat,"Indian Institute of Technology, Bombay","Indian Institute of Technology, Bombay",Scribe (YC W17),Co-Founder / CTO (Acquired by Rippling),"['BloomReach', 'Palantir Technologies', 'Opera Solutions']","['Member of Technical Staff', 'Software Engineer Internship', 'Software Engineer']",https://www.linkedin.com/in/sachin-bhat-,1,3,3,1,1,1,1,3,[1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0 0 1 0 0 1]
Guy Snir,Duke University - The Fuqua School of Business,Duke University - The Fuqua School of Business,Clear Genetics (acquired by Invitae),Co-Founder & COO,"['SnappyTV (Acquired by Twitter)', 'Motorola Mobility (a Google company)', 'Mornetware', 'Tangram Soft (acquired by Matrix)', '2Cher Software Solutions (merged with Tangram Soft)', 'Israeli Air Force', 'Israeli Air Force']","['Director of Product Management', 'Sr. Product Manager', 'Product Manager', 'CTO of Oracle Division', 'CTO & Co-Founder', 'Software Engineering Team Lead', 'Software Engineer']",https://www.linkedin.com/in/guysnir,1,3,3,1,1,1,2,3,[1 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 0 1 0 0 1]
Karen Levy,,University of London,Evidence Action,"Director, Global Innovation","['Y Combinator', 'Evidence Action', 'Innovations for Poverty Action', 'Innovations for Poverty Action', 'Tawasal Institute']","['Alumni W17', 'Director, Africa Region', 'Senior Director', 'Country Director, Kenya', 'Founder, Executive Director']",https://www.linkedin.com/in/kareninkenya,0,1,2,1,1,1,3,1,[1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0 1 0]
Md. Sohel Rana,Bangladesh University of Engineering and Technology,,Evidence Action,"Project Manager, Beta","['Innovations for Poverty Action', 'University of Dortmund']","['Field Manager', 'Research Assistant']",https://www.linkedin.com/in/md-sohel-rana-69642849,0,0,1,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Max Friefeld,Harvey Mudd College,,Voodoo Manufacturing,Co Founder & CEO,"['MakerBot', 'Layer By Layer', 'Northrop Grumman']","['Product Manager - Special Projects', 'Co-Founder', 'Engineering Intern: Space Systems Integration &Testing']",https://www.linkedin.com/in/mfriefeld,1,3,3,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0 0 1 0 0 1]
Jon Miller Schwartz,Harvey Mudd College,,Voodoo Manufacturing,Co-Founder & Chief Product Officer,"['Body Labs', 'MakerBot®', 'Layer By Layer']","['Director of Product', 'Product Manager, Special Projects', 'Co-Founder & CEO']",https://www.linkedin.com/in/jmschwartz11,0,3,3,1,0,1,2,3,[1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
Oliver Ortlieb,Harvey Mudd College,,"Voodoo Manufacturing, Inc.",Co-founder & CTO,"['MakerBot®', 'Layer By Layer', 'General Atomics Aeronautical Systems', 'Skritter']","['Software Engineer', 'Co-founder & CTO', 'Software Developer Internship', 'Web Developer Internship']",https://www.linkedin.com/in/oliverortlieb,1,3,3,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0 0 1 0 0 1]
Patrick Deem,The Wharton School,The Wharton School,"Voodoo Manufacturing, Inc.",Co-Founder and CFO / Head of Business Development,"['MakerBot®', 'Crossroads Partners, LP', 'RockHill Global LLC', 'Probitas Partners', 'Banc of America Securities']","['Project Manager to the President / Head of M&A and Strategic Partnerships', 'Investment Analyst', 'Investment Analyst', 'Associate', 'Investment Banking Analyst']",https://www.linkedin.com/in/patrick-deem-7851511,0,3,3,1,1,1,2,1,[1 0 0 0 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Brian Yang,,,Meta,Software Engineer,"['Firsthand', 'Facebook', 'Pandora', 'Answers']","['Co-Founder', 'Product Design Intern', 'Software Engineer Intern', 'Mobile Engineer']",https://www.linkedin.com/in/brianliyang,0,1,2,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0]
Eshwar Inapuri,University of Pennsylvania,,InnaMed,Co-founder & CEO,['Michigan Medicine'],['Research Assistant'],https://www.linkedin.com/in/eshwar-inapuri,0,0,1,3,0,1,1,1,[0 0 1 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Anup Singh,University of Pennsylvania,UCLA,InnaMed,Co-founder & CSO,"['University of California, Los Angeles', 'University of Pennsylvania', 'University of Pennsylvania']","['Graduate Student Researcher', 'Research Assistant', 'Research Assistant']",https://www.linkedin.com/in/anup-singh-229678b3,0,0,1,3,1,1,1,1,[0 0 1 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Joshua Zloof,Stanford University,,LED Dinosaur,Co-Founder & Lead,"['Startup', 'Groupon', 'Groupon', 'Groupon', 'McKinsey & Company', 'Apple', 'Walmart Global eCommerce']","['Startup Founder', 'Lead Product Manager for Breadcrumb Pro', 'Product Manager', 'Business Analyst for Merchant Product', 'Senior Operations Business Analyst', 'Supply Chain & IT Intern', 'Supply Chain PM Intern']",https://www.linkedin.com/in/joshua-zloof-9b09648,0,3,3,1,0,1,2,3,[1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
Sam Li,University of Virginia,Columbia University,Zinc Platform,Co-Founder and CTO,"['Samsung Electronics', 'Google', 'Goldman Sachs']","['Associate Global Strategist', 'Technical Account Manager', 'Technology Analyst']",https://www.linkedin.com/in/samsli,0,0,1,2,1,2,1,1,[0 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Helson Taveras,,,The Thiel Foundation,Thiel Fellow,"['Swipes', 'Forbes', 'Columbia Daily Spectator', 'ADP']","['Cofounder, Lead Developer', 'Mobile Application Development Intern', 'SpecTech Staff', 'Intern']",https://www.linkedin.com/in/helsontaveras,0,3,3,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
UMER ADNAN,,National University of Sciences and Technology (NUST),Cowlar,President & CEO,"['E4 Technologies', 'Arizona State University', 'Arizona State University', 'Solarize Inc', 'KBK Electronics (Pvt.) Ltd.', 'Akhter Solar Limited']","['Co-founder & CEO', 'Co President of the ASU Energy club', 'Graduate Student (Fulbright Scholar)', 'Founder / Owner', 'Design Engineer , R&D', 'Team Leader - Design Project (Mechatronics)']",https://www.linkedin.com/in/umer27,0,3,3,1,1,1,1,3,[1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
