Name,Undergrad School,Graduate School,Current Company,Current Title,Previous Companies,Previous Titles,Linkedin,EXIT,FOUNDER,STARTUP,UNDERGRAD,GRADUATE,COMPANY,SENIORITY,EXPERTISE,feature_vector
Uzoma Bailey Ayogu,Duke University,,Releaf Earth (YC W19),Co-Founder & CTO,"['GE Aviation', 'Alpha Phi Alpha Fraternity', 'Management Leadership for Tomorrow', 'Intelligent Robotics', 'Congressional Black Caucus Foundation']","['Product Support & Design Engineering', 'President', 'Career Preparation Fellow', 'Research Scientist', 'US-China Emerging Leaders Study Delegation']",https://www.linkedin.com/in/uzomabayogu,0,3,3,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
Ikenna Nzewi,,,Releaf Earth (YC W19),"CEO, Co-Founder",['Urban Improvement Corps'],"['President, Co-Founder']",https://www.linkedin.com/in/inzewi,0,1,1,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Nicolas Bartoli,IAE FRANCE - Écoles Universitaires de Management,IAE FRANCE - Écoles Universitaires de Management,Léon & George,Co-Founder,"['WyzAnt Tutoring', 'Merchant Atlas', 'Mobile Spinach', 'Georgetown University, Center for Intercultural Education and Development', 'Globosum', 'Air France KLM']","['Growth Product Manager', 'Technical Product Manager', 'Front-End Software Engineer', 'Researcher', 'Founder', 'Engineering Intern']",https://www.linkedin.com/in/nicolasbartoli,0,3,2,1,1,1,1,3,[1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 1 0]
Austen Allred,Y Combinator,,BloomTech,Co-Founder & CEO,"['LendUp', 'Grasswire', 'Fit Marketing']","['Senior Manager - Growth', 'Co-Founder', 'Social Team Lead']",https://www.linkedin.com/in/austenallred,0,2,3,1,0,1,2,1,[1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 0 1 0 0 0 1]
Ben Nelson,Brigham Young University,,BloomTech,Co-Founder,"['iFit - fitness technology', 'DevMountain', 'Molio Inc.', 'Brigham Young University']","['Full-Stack Software Engineer', 'Lead Instructor', 'Web Developer', 'MTC Mandarin Instructor']",https://www.linkedin.com/in/sunjieming,0,1,2,2,0,1,1,3,[0 1 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0]
Kelby Green,,,VergeSense,CTO,"['Acuity Brands', 'ByteLight', 'Bloomberg LP']","['L\u200bead Software Engineer', 'F\u200bounding Software Engineer', 'S\u200boftware Developer']",https://www.linkedin.com/in/kelby-green-583014174,0,3,3,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
Magi Richani,The University of Texas at Austin,UC Berkeley College of Engineering,Alpine Bio,CEO,['Shell'],['Project Management'],https://www.linkedin.com/in/magi-richani,0,3,2,1,1,1,1,1,[1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 1 0]
John Bautista,,,"Orrick, Herrington & Sutcliffe LLP","Partner, Technology Companies Group",['Venture Law Group'],"['Partner, Emerging Companies Group']",https://www.linkedin.com/in/john-bautista-orrick,0,2,3,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 1 0 0 0 1]
Eric Ries,Yale University,,Long-Term Stock Exchange ,CEO,"['Kleiner Perkins Caufield & Byers', 'IMVU']","['Venture Advisor', 'Co-founder, CTO, VP Engineering']",https://www.linkedin.com/in/eries,1,3,3,1,0,1,3,3,[1 0 0 1 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 0 1 0 0 1]
Jefriyanto Jefriyanto,BINUS University,,Payfazz.com,Co-Founder,"['PT Globalnet Aplikasi Indotravel (Indonesia Flight)', 'PT Horizon Internusa Persada (www.travelio.com)', 'Tiket.com (PT. Global Tiket Network)', 'Tiket.com (PT. Global Tiket Network)', 'Tiket.com (PT. Global Tiket Network)', 'Naik Kereta', 'Keluarga Mahasiswa Buddhist Dhammavaddhana Binus']","['System Development Manager', 'CoLead Hotel External Channel Development', 'Lead Hotel and Entertainment Development', 'System Developer Hotel Specialist', 'System Developer Train Specialist', 'Naik Kereta Apps', 'IT Research and Development']",https://www.linkedin.com/in/jefriyanto,0,3,3,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Ricky Winata,BINUS University,,PT Payfazz Teknologi Nusantara,Co-Founder,"['Traveloka.com', 'PT. Global Tiket Network']","['Senior Software Engineer', 'System Developer']",https://www.linkedin.com/in/ricky-winata-75735458,0,1,3,1,0,1,2,3,[1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 1]
"Oguzhan Atay, PhD",Princeton University,Stanford University,BillionToOne,Co-founder and CEO,"['Stanford University, Department of Biology', 'University of Oxford']","['Graduate Fellow', 'Researcher']",https://www.linkedin.com/in/oatay,0,1,1,1,1,1,1,1,[1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
David Tsao,,Rice University,BillionToOne,Chief Technology Officer,"['Groupon', 'Adku', 'Northrop Grumman Aerospace Systems']","['Member of Technical Staff', 'Software Engineer', 'Engineering Intern']",https://www.linkedin.com/in/davidtsao,0,0,1,1,1,1,1,3,[1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0]
Lyal Avery,,,PullRequest,Founder and CEO (exited to HackerOne),"['SuperRewards (Acquired by Perk.com)', 'Playerize', 'Strutta', 'Outcome3 Web Development', 'Cybercrowd']","['CEO', 'Co-Founder', 'CTO', 'Founder', 'Founder']",https://www.linkedin.com/in/lyalavery,2,3,3,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 0 0 0 1 0 0 1]
Nadav Hollander,Stanford University,,Dharma,CEO & Co-Founder,"['Coinbase', 'Sesh', 'Google', 'StackSocial']","['Software Engineer', 'Software Engineering Contractor', 'Software Engineering Intern', 'Software Engineering Intern']",https://www.linkedin.com/in/nadav-hollander-8268585a,2,3,3,1,0,2,1,3,[1 0 0 1 0 0 0 0 1 0 1 0 0 0 0 1 0 0 1 0 0 0 1 0 0 1]
Umaimah Mendhro,Harvard Business School,Harvard Business School,dreamfly,Co-Founder,"['West', 'Microsoft', 'Harvard Business School', 'Endeavor', 'McKinsey & Company', 'Microsoft Corporation']","['Managing Director, Product Strategy and Early-Stage Ventures', 'Director, Product Management, Startup Business Group', 'MBA, Baker Scholar', 'Associate', 'Associate', 'Product Manager']",https://www.linkedin.com/in/umaimah,0,1,3,1,1,1,2,3,[1 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 1]
Adam Gothelf,The George Washington University,,Sotheby's International Realty San Francisco,"Broker, Sotheby's San Francisco (prev Pacific Union)","['AG Music Merchandising', 'MGR Entertainment']","['Founder', 'Account Manager']",https://www.linkedin.com/in/adamgothelf,0,1,1,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Brian Sloss,University of Denver,,Disclosures.io,Co-Founder and Chief Product Officer,"['Y Combinator', 'Opower', 'Opower', 'Renewable Choice Energy', 'Ingenuity Systems', 'Remodelista.com', 'ZF Partners']","['S17', 'Product Manager - Enterprise Web Platform', 'Product Manager - New Markets', 'Product Manager: Carbon Accounting', 'Associate Account Manager', 'Advertising Sales and Marketing', 'Junior  Analyst']",https://www.linkedin.com/in/briansloss,1,3,3,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0 0 1 0 0 1]
Paul C Nichols,,,Disclosures.io,"Co-Founder, CTO","['Y Combinator', 'DocuSign', 'Avi Networks Inc', 'Websense', 'NextWave Broadband', 'BAE Systems', 'Scripps Institution of Oceanography', 'Alaris Medical Systems', 'Intel']","['S17', 'Sr. Software Engineer / Tech Lead', 'Member of Technical Staff', 'Sr. Software Engineer', 'Software Engineer', 'Software Engineer', 'Technical Lab Assistant', 'Embedded Software Intern', 'Software Engineering Intern']",https://www.linkedin.com/in/paulcnichols,0,1,3,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1]
Bjoern Z.,Universität Trier,,Templarbit,CEO & Co-Founder,"['Synack, Inc.', 'Match.com']","['Director of Engineering', 'Sr. Engineer']",https://www.linkedin.com/in/zinssmeister,0,1,3,1,0,1,2,3,[1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0 1]
Kundan Kumar,"Indian Institute of Technology, Kanpur",Université de Montréal,Mila - Quebec Artificial Intelligence Institute,PHD Student,"['Université de Montréal', 'University of Massachusetts Amherst']","['Research Intern, MILA', 'Undergraduate Research Scholar']",https://www.linkedin.com/in/kundan2510,2,3,3,1,1,1,1,1,[1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 1 0 0 0 1 0 0 1]
Alexandre de Brébisson,,Mila - Quebec Artificial Intelligence Institute,Lyrebird AI,Co-founder and CEO,[],[],https://www.linkedin.com/in/adebrebisson,2,3,3,1,1,1,1,1,[1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 1 0 0 0 1 0 0 1]
Jeremy Hindle,Y Combinator,,Headstart,Co-Founder and CTO / CPO ,"['OwnByte LTD', 'Omnigon Games', 'Nido Student Living']","['Director', 'Founder and CEO', 'Senior IT Consultant and Project Manager']",https://www.linkedin.com/in/jeremyhindle,0,3,3,1,0,1,2,1,[1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Malthe Jørgensen,Københavns Universitet - University of Copenhagen,,Eduflow,CTO,"['Technical University of Denmark', 'Apraisum', 'Socialsquare ApS', 'BIT BLUEPRINT', 'Niels Bohr Institute (Department of Physics, University of Copenhagen)', 'NOV Flexibles', 'Ministry of Finance of Denmark', '40C / Information (Danish Newspaper)']","['Teaching Assistant', 'CTO', 'Advisor and Developer', 'Open Source Advisor', 'Student Programmer', 'Student Programmer', 'Student Software Developer (KIF 2012)', 'Student Programmer']",https://www.linkedin.com/in/malthejorgensen,0,0,1,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Simon Lind,IT-Universitetet i København,IT-Universitetet i København,Eduflow,Co-founder & CPO,"['Egmont Publishing A/S', 'Digital Designer - Simon Lind', 'IT University of Copenhagen', ""qUINT Field's"", 'SixpenceMedia', 'qUINT Slagelse']","['Student assistant', 'Freelance Digital Designer', 'Teaching Assistant in Basic Graphic Design', 'Salgsassistent', 'Studentermedhjælper', 'Salgsassistent']",https://www.linkedin.com/in/simonlind,0,1,1,1,1,1,1,1,[1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
David Kofoed Wind,,DTU - Technical University of Denmark,Eduflow,Co-founder and CEO,"['Maersk Line', 'Technical University of Denmark', 'CERN', 'University of New South Wales', 'Edlund A/S']","['External Consultant', 'Assistant Teacher', 'Summer Student', 'Research Officer', 'Software Developer']",https://www.linkedin.com/in/utdiscant,0,0,1,1,1,1,1,1,[1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
💻  Fabricio Buzeto,,Universidade de Brasília,bxblue,Co Founder (YCombinator S17) (Acquired by PicPay),"['Buzeto Tecnologia', 'Universidade de Brasília', 'Qual Canal', 'Intacto Software Engineering', 'Intacto Software Engineering', 'Ktrippers', 'Peladroid', 'Intacto Software Engineering', 'Anime13', 'CJr - Empresa Junior de Computacao Unb', 'Colégio Galois', 'Universidade de Brasília']","['Consultant (Self)', 'Researcher at UnBiquitous Research Group', 'Co-Founder and CTO (500 Startups Batch 5)', 'Co-Founder and Board Member', 'Software Engineer', 'Co Founder', 'Co Founder', 'QA Director', 'President', 'Software Developer and Coach', 'Mathematics Tutor', 'Technical Support at Laboratório de Informática UnB - LINF']",https://www.linkedin.com/in/fabriciobuzeto,0,3,3,1,1,1,2,3,[1 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
Gustavo Gorenstein,London Business School,UCL,bxblue,Co-founder (acquired by PicPay),"['Poup', 'Startup Farm', 'Grupo Dínamo - Por um novo ecossistema de startups', 'Campus Party', 'Startup Weekend', 'The Coca-Cola Company', 'Coca-Cola (Solar Br)', 'CONCEPT MARKETING E COMUNICAÇÃO', 'Mart pet comunicação']","['CEO and Co-founder (acquired by Banco CBSS)', 'Mentor Startup Farm', 'Advisor', 'Entrepreneurship Curator', 'SW NEXT Facilitator + Startup Digest Curator', 'Business Development Manager', 'Trade MKT coordinator', 'Trade Marketing Manager', 'Creative Trainee']",https://www.linkedin.com/in/gorenstein,1,3,3,1,1,1,1,1,[1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0 0 1 0 0 1]
Roberto Braga,Y Combinator,,"BX Blue, uma empresa PicPay",Co-Founder & Head of Growth,['IPe Engenharia de Redes'],['Founder'],https://www.linkedin.com/in/robertomb,0,1,1,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Eugene Park,"University of California, Berkeley",,Honeydue,CEO & Cofounder,"['Y Combinator', 'Flixster / RottenTomatoes.com', 'Flixster / RottenTomatoes.com', 'Blue Shield of California', 'Kaiser Permanente', 'Scient']","['YC | S17', 'VP and Co-Head of Engineering', 'Director of Applications Development', 'Technical Lead', 'Technical Lead', 'Senior Software Engineer']",https://www.linkedin.com/in/eugenejohnpark,2,1,3,3,0,1,3,3,[0 0 1 1 0 0 0 1 0 0 0 0 1 0 0 1 0 0 1 0 1 0 0 0 0 1]
Umar Afridi,,,Truepill,Co-founder and CEO,['CVS Caremark Corporation'],['Pharmacy Manager'],https://www.linkedin.com/in/umarafridi,0,0,1,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Sid Viswanathan,,,Truepill,Co-Founder & President,"['LinkedIn', 'Cardmunch, Inc. (acquired by LinkedIn)', 'Johnson & Johnson']","['Product Manager', 'Co-Founder', 'Global Operations Leadership Development']",https://www.linkedin.com/in/sidviswanathan,1,3,3,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0 0 1 0 0 1]
Henry Dornier,,,Meetingbird,Co-Founder,[],[],https://www.linkedin.com/in/henrydornier,0,0,0,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Paul Dornier,,,Meetingbird,Co Founder & CEO,"['Sift Science', 'Sequoia Capital | Business Today']","['Software Engineering Intern', 'Start @ a Startup Conference Director']",https://www.linkedin.com/in/pdornier,2,3,3,1,0,1,2,3,[1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 1 0 0 0 1 0 0 1]
Hriday Kemburu,"University of California, Berkeley",,Wildfire (acquired by Opendoor),CEO & Co-Founder,"['Geekin Radio', 'Visa']","['iOS Developer', 'Software Engineering Intern']",https://www.linkedin.com/in/hridaykemburu,1,3,3,3,0,1,1,3,[0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0 0 1 0 0 1]
Vinay A. Ramesh,,,Wildfire (acq. by Opendoor),Co-Founder & COO,"['Office of the Mayor - City of Berkeley', 'Eko', 'Associated Students of the University of California']","['City Commissioner & Advisor', 'Business Development ', 'Senator']",https://www.linkedin.com/in/vinayramesh93,0,0,1,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Diana Hu,Carnegie Mellon University,Carnegie Mellon University,Escher Reality,Co-founder & CTO (acquired by Niantic),"['Verizon Labs', 'Intel Corporation', 'Intel Corporation', 'Intel Corporation', 'Intel Corporation', 'Carnegie Mellon University']","['Data Science Lead (OnCue TV acquired by Verizon Labs)', 'Data Science Tech Lead', 'Research Analyst for the Chief of Product', 'Research Engineer at Intel Labs', 'Software Engineer', 'Researcher']",https://www.linkedin.com/in/sdianahu,0,0,3,2,1,1,1,3,[0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1]
Jared Seehafer,University of Colorado Boulder,University of Southern California,Enzyme,CEO & Cofounder,"['Greenwings Biomedical', 'Suttons Creek, Inc.', 'St. Jude Medical Neuromodulation Division', 'Seehafer Consulting', 'Medtronic Diabetes', 'Bioness Inc.', 'National Oceanic and Atmospheric Administration']","['Advisor', 'Consultant', 'Product Manager, Programming and Systems Integration', 'Principal', 'Product Planning Consultant', 'Product Manager, Implantable Systems', 'Software Engineer']",https://www.linkedin.com/in/seehafer,0,3,3,1,1,1,3,3,[1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 1 1 0 0 0 0 0 1 0 0 1]
Jacob Graham,Franklin W. Olin College of Engineering,Babson College,Enzyme,Cofounder,"['Y Combinator', 'Medtronic', 'Boston Scientific', 'Boston Scientific', 'Boston Scientific', 'Genentech', 'Convergent Care, LLC at Aultman Hospital']","['YC S17 Founder', 'Principal Design Assurance Engineer', 'Principal Quality Engineer', 'Sr. Quality Engineer', 'R&D Engineer', 'Intern, Pharm-Filling Process Improvement', 'Medical Design Consultant / Intern']",https://www.linkedin.com/in/jacobgraham1,0,3,3,1,1,1,3,3,[1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 1 1 0 0 0 0 0 1 0 0 1]
Chaz Englander,University of Wales,,Fat Llama,Co Founder & CEO (Acquired by Hygglo),[],[],https://www.linkedin.com/in/chazenglander,0,0,0,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Rosie  Dallas,Newcastle University,,Fat Llama,Co Founder & Board member (Acquired by Hygglo | YC S17),['WME Australia'],['Digital Marketing Manager'],https://www.linkedin.com/in/rosie-dallas-1a1957221,0,0,1,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Owen Turner-Major,University of Oxford,,Fat Llama,Co-founder & CTO,"['FUNDING XCHANGE', 'Founders & Coders C.I.C.', 'Emolument', 'Goodgame Studios']","['Software Engineer', 'Student Software Developer', 'Marketing & Content Intern', 'Localization Intern']",https://www.linkedin.com/in/oturnermajor,0,3,2,2,0,1,1,3,[0 1 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 1 0]
Nate Fox,Massachusetts Institute of Technology,Harvard Business School,Ribbon Health,"Co-Founder, CTO & President","['InSITE', 'F-Prime Capital Partners', 'Unified', 'Unified', 'Microsoft', 'Folo LLC', 'McKinsey & Company']","['InSITE Fellow', 'Venture Summer Associate', 'Analytics Engineer', 'Technical PM', 'Product Marketing Manager', 'Co-Founder and Head of Product', 'Summer Business Analyst']",https://www.linkedin.com/in/natfox,0,1,2,3,1,1,2,3,[0 0 1 0 1 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 1 0]
Jay Reno,Elon University - Martha and Spencer Love School of Business,Columbia University,Feather,Founder & CEO,"['Y Combinator', 'Fueled', 'Happy Labs Inc.', 'Craft Coffee', 'LocalBee', 'Elon University']","['S17 Batch', 'Senior Strategy Lead', 'Co-founder & CEO', 'Head of Logistics & Coffee Buying', 'Co-Founder & CEO', 'President, Class of 2010']",https://www.linkedin.com/in/jayjreno,2,3,3,1,1,1,2,1,[1 0 0 0 1 0 0 1 0 0 0 1 0 1 0 0 0 0 1 0 0 0 1 0 0 1]
Ryan Wegner,,,Audm,Cofounder — Exited to NYT,[],[],https://www.linkedin.com/in/ryantwegner,0,1,1,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Michael Simon,,,The Arena,Co-Founder,"['LiftMetrix', 'CBS Corporation', 'The Victors Group', 'HaystaqDNA', 'U.S. Department of Health and Human Services', 'Obama for America', 'John Kerry for President']","['Advisor', 'Senior Advisor', 'Principal', 'Co-founder', 'Immediate Office of the Secretary', 'National Targeting & Analytics Lead', 'Deputy Political Director for Electoral Planning']",https://www.linkedin.com/in/michael-simon,0,3,3,1,0,1,3,1,[1 0 0 1 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 0 0 1 0 0 1]
Pranay Shrivastava,"L.N.C.T, Bhopal",,"GOBike, Smart mobility for India",Chief Executive Officer & Founder,"['Y Combinator', 'Grabhouse', 'Make A Difference']","['YC | S17', 'Intern', 'Volunteer English Teacher']",https://www.linkedin.com/in/shrivastavapranay,0,3,3,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
Moksha Srivastava,Bundelkhand University,Indian Institute of Management Bangalore,Wheelstreet - Bike Rentals,CMO and Co-founder,"['Y Combinator', 'Digital Web Solutions Pvt. Ltd.', '92.7 BIGFM', 'Bennett Coleman and Co. Ltd. (Times Group)']","['YC | S17', 'Content Manager', 'RJ', 'Journalist']",https://www.linkedin.com/in/mokshasrivastava,0,3,3,1,1,1,1,1,[1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
AMIT PATEL,The Johns Hopkins University,Harvard T.H. Chan School of Public Health,Martha's Vineyard Hospital,Staff Anesthesiologist,"['Massachusetts General Hospital', 'Medopsy Consulting', 'HeyHolidays.com', 'New York State Society of Anesthesiologists (NYSSA)', 'New York State Society of Anesthesiologists (NYSSA)', 'SUNY Downstate Medical Center', 'SUNY Downstate Medical Center']","['Clinical Research Fellow', 'Founder', 'Founder', 'President', 'President Elect', 'Chief Resident', 'Resident Physician']",https://www.linkedin.com/in/amit-patel-7b907837,0,2,1,1,1,1,1,1,[1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 1 0 1 0 0]
"Puja Shah, O.D",University of Illinois Chicago,,Bumpline (S17),Chief Executive Officer,"['Y Combinator', 'OneSite Eyecare', 'Ophthalmic Consultants of Chicago']","['S17 Batch', 'Owner/Optometrist', 'Optometrist']",https://www.linkedin.com/in/puja-shah-o-d-6486772a,0,1,2,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0 1 0]
Harry Clifford,Y Combinator,University of Oxford,White Scar Ventures,Managing Director,"['University of Cambridge', 'The University of Nottingham']","['Cancer Bioinformatician', 'Bioinformatician']",https://www.linkedin.com/in/hwclifford,0,0,1,1,3,1,1,1,[1 0 0 0 0 0 1 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Nirmesh  Patel,Y Combinator,King's College London,Various Startups,Investor,"[""King's College London"", 'Breakthrough Breast Cancer']","['PHD Student', 'Research Associate']",https://www.linkedin.com/in/nirmesh-patel,0,0,1,1,1,1,1,1,[1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
John W Cassidy,Y Combinator,The London School of Economics and Political Science (LSE),CCG.ai,Founder & CEO,"['University of Cambridge', 'University of Cambridge', 'Cancer Research UK (CRUK)', 'MedImmune', 'University of Glasgow']","['Postdoctoral Visiting Scientist', 'PhD cancer drug resistance & evolution', 'Research Scientist ', 'Research Scientist (Oncology) ', 'Research Scientist (Tissue Engineering)']",https://www.linkedin.com/in/john-w-cassidy,0,0,1,1,1,1,1,3,[1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0]
Vicc Alexander,"University of California, Berkeley",,Polly,Co-Founder,"['Whale (Q&A)', 'Drawspell', 'VETS, Inc.']","['Co-Founder, iOS Engineer', 'Co-Founder, iOS Engineer', 'Contractor, iOS']",https://www.linkedin.com/in/vicc,0,2,2,3,0,1,1,3,[0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 1 0 0 1 0]
Ranidu Lankage,Yale University,,Whale/Polly/The Artist Union,Co-Founder and CEO,"['Y Combinator', 'Google', 'Google', 'Sony Music Entertainment / CMB Records (Sri Lanka)', 'Lehman Brothers']","['Co-Founder/CEO of Whale/Polly (YC S17 Batch)  ', 'Product Manager- Corporate Engineering (Treasury)', 'Portfolio Manager (Google Treasury) ', 'Artist', 'Analyst - Fixed Income Sales and Trading (MBS,ABS, CMBS)']",https://www.linkedin.com/in/ranidulankage,0,3,3,1,0,2,1,3,[1 0 0 1 0 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
James Zhang,,,The Beat Drop Inc.,Cofounder & CTO,['Wistia'],['Software Engineer'],https://www.linkedin.com/in/jamesfzhang,0,0,2,1,0,1,1,3,[1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0]
"Richard J. Bronson, MBA",Northern Illinois University,Northern Illinois University,Molex,Global Product Manager,"['Molex', 'Control Solutions LLC', 'Self Employed', 'Micron Technology', ' Indak Manufacturing Corporation', 'Multek', 'Osram Opto Semiconductors']","['Mgr., Business Development', 'Sr. Business Deveopment Manager', 'Director of National Sales', 'Sr. LED Market Manager - OEM/ODM Partners', 'Business Development Manager', 'Business Development Mgr', 'Applications Engineer']",https://www.linkedin.com/in/richard-bronson,0,1,1,1,1,1,2,3,[1 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 1 0 0]
Carter Minshull,Y Combinator,,Gamelynx,CTO & Cofounder,"['Christie Digital Systems', 'Institute of Quantum Computing, University of Waterloo']","['Machine Vision Software Developer', 'Quantum Cryptography Researcher']",https://www.linkedin.com/in/carter-minshull,0,0,1,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
Meredith Hitchcock,Y Combinator,UC Berkeley School of Information,RideAlong,Co-Founder & COO (Company Acquired),"['Y Combinator', 'Code for America', 'Google', 'Google', 'Google']","['Batch Summer 2017', 'UX Design Fellow, Seattle', 'UX Researcher (20%)', 'Product Specialist, Digital Content', 'Partner Manager, Digital Publishing']",https://www.linkedin.com/in/meredithahitchcock,0,3,3,1,1,2,1,3,[1 0 0 0 1 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 0 1]
Dave Ramish,Vanderbilt University,,Semantix,Founder,"['Bain & Company', 'Bain & Company']","['Associate Consultant', 'Associate Consultant Intern']",https://www.linkedin.com/in/dave-ramish,0,0,1,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0]
John Ramish,Carnegie Mellon University,,Semantix,Founder,['Sierra Nevada Corporation'],['Senior Software Engineer'],https://www.linkedin.com/in/john-ramish-0b8730114,0,0,1,2,0,1,2,3,[0 1 0 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 1 0 0 1 0 0]
Leila Madrone,,,,,[],[],https://www.linkedin.com/in/robot,0,3,3,1,0,1,1,1,[1 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1]
